SMILES_Ligands,Counterion,Abbreviation_in_the_article,IC50_Dark(M*10^-6),IC50_Dark_standard_error(M*10^-6),IC50_Dark_value,IC50_Light(M*10^-6),IC50_Light_standard_error(M*10^-6),IC50_Light_value,Excitation_Wavelength(nm),Irradiation_Time(minutes),Irradiation_Power(W*m^-2),Cell_line,Time(h),DOI,Year,IC50_Cisplatin(M*10^-6),IC50_Cisplatin_standard_error(M*10^-6),IC50_Cisplatin_value,IC50_class,num_ligands,Scaffold
C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2b,3.4,0.5,3.4,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
CP(C)c1ccccc1.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2c,>100,,100.0,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,0,4,c1ccccc1.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
COP(OC)OC.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2e,>100,,100.0,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,0,4,COP(OC)OC.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,,3,2.6,0.2,2.6,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C[N+]12CN3CN(CP(C3)C1)C2.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,4,3.1,0.3,3.1,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2C[NH+]3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,5,4.8,0.5,4.8,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,F[P-](F)(F)(F)(F)F,5',4.3,0.3,4.3,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
CC#N.C[N+]12CN3CN(CP(C3)C1)C2.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,6,2.8,0.1,2.8,,,,,,,SF-268,72.0,10.1039/C0DT00206B,2010,,,,1,4,CC#N.C1N2C[NH+]3CN1CP(C2)C3.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.C1N2CN3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,,1a,>100,,100.0,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.C1N2CN3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,,1b,11.3,1.4,11.3,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CP(C)c1ccccc1.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,,1c,>100,,100.0,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.c1ccccc1.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.COP(OC)OC.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,,1e,30.3,1.5,30.3,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.COP(OC)OC.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C[N+]12CN3CN(CP(C3)C1)C2.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,2a,>100,,100.0,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2C[NH+]3CN1CP(C2)C3.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2b,4.1,0.5,4.1,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
CP(C)c1ccccc1.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2c,>100,,100.0,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,0,4,c1ccccc1.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
COP(OC)OC.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2e,>100,,100.0,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,0,4,COP(OC)OC.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,,3,3.1,0.3,3.1,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C[N+]12CN3CN(CP(C3)C1)C2.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,4,3.3,0.4,3.3,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2C[NH+]3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,5,4.2,0.4,4.2,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,F[P-](F)(F)(F)(F)F,5',4.7,0.5,4.7,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
CC#N.C[N+]12CN3CN(CP(C3)C1)C2.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,6,2.0,0.1,2.0,,,,,,,MCF-7,72.0,10.1039/C0DT00206B,2010,,,,1,4,CC#N.C1N2C[NH+]3CN1CP(C2)C3.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.C1N2CN3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,,1a,5.0,0.8,5.0,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.C1N2CN3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,,1b,25.3,1.1,25.3,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CP(C)c1ccccc1.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,,1c,40.1,4.9,40.1,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.c1ccccc1.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.COP(OC)OC.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,,1e,93.6,2.2,93.6,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.COP(OC)OC.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C[N+]12CN3CN(CP(C3)C1)C2.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,2a,58.6,1.4,58.6,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2C[NH+]3CN1CP(C2)C3.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2b,10.6,0.4,10.6,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
CP(C)c1ccccc1.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2c,9.9,0.7,9.9,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,1,4,c1ccccc1.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
COP(OC)OC.C[N+]12CN3CN(CP(C3)C1)C2.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,2e,3.6,0.4,3.6,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,1,4,COP(OC)OC.C1N2C[NH+]3CN1CP(C2)C3.[Cl-].c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,,3,6.6,0.3,6.6,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,1,4,C1N2CN3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C[N+]12CN3CN(CP(C3)C1)C2.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,4,27.9,2.7,27.9,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2C[NH+]3CN1CP(C2)C3.[H-].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F,5,67.0,8.4,67.0,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,F[P-](F)(F)(F)(F)F,5',24.0,0.5,24.0,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,0,4,C1N2CN3CN1CP(C2)C3.CC#N.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
CC#N.C[N+]12CN3CN(CP(C3)C1)C2.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,6,1.9,0.2,1.9,,,,,,,HUVEC,72.0,10.1039/C0DT00206B,2010,,,,1,4,CC#N.C1N2C[NH+]3CN1CP(C2)C3.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1cnn([BH-](n2cccn2)n2cccn2)c1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1,,1,1.8,0.5,1.8,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1,,2,2.6,0.1,2.6,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1,,3,3.0,0.1,3.0,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,4,26.1,1.2,26.1,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,0,4,c1ccccc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,5,18.6,0.4,18.6,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,0,4,c1ccccc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,6,14.3,3.6,14.3,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,0,4,c1ccccc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,7,26.1,1.3,26.1,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,0,4,c1ccccc1.O=S(=O)(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,8,22.5,2.1,22.5,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,0,4,c1ccccc1.O=S(=O)(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,9,11.7,1.2,11.7,,,,,,,518A2,96.0,10.1016/j.jinorgbio.2012.04.003,2012,1.5,0.2,1.5,0,4,c1ccccc1.O=S(=O)(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1,,1,2.9,0.1,2.9,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1,,2,3.9,0.4,3.9,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1,,3,3.6,0.1,3.6,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,4,27.2,4.5,27.2,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,0,4,c1ccccc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,5,28.6,0.8,28.6,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,0,4,c1ccccc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,6,12.0,1.0,12.0,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,0,4,c1ccccc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,7,44.6,4.4,44.6,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,0,4,c1ccccc1.O=S(=O)(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,8,21.1,1.6,21.1,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,0,4,c1ccccc1.O=S(=O)(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,9,11.8,2.5,11.8,,,,,,,8505C,96.0,10.1016/j.jinorgbio.2012.04.003,2012,5.0,0.2,5.0,0,4,c1ccccc1.O=S(=O)(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1,,1,1.7,0.3,1.7,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1,,2,3.0,0.1,3.0,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1,,3,3.9,0.1,3.9,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,4,12.7,0.8,12.7,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,0,4,c1ccccc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,5,26.8,0.4,26.8,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,0,4,c1ccccc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,6,13.9,1.5,13.9,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,0,4,c1ccccc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,7,30.9,3.1,30.9,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,0,4,c1ccccc1.O=S(=O)(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,8,20.1,1.7,20.1,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,0,4,c1ccccc1.O=S(=O)(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(=O)(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,9,11.6,2.4,11.6,,,,,,,A253,96.0,10.1016/j.jinorgbio.2012.04.003,2012,0.8,0.1,0.8,0,4,c1ccccc1.O=S(=O)(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1,,1,6.6,0.5,6.6,,,,,,,MCF-7,96.0,10.1016/j.jinorgbio.2012.04.003,2012,2.0,0.1,2.0,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1,,2,1.4,0.3,1.4,,,,,,,MCF-7,96.0,10.1016/j.jinorgbio.2012.04.003,2012,2.0,0.1,2.0,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1,,3,1.8,0.5,1.8,,,,,,,MCF-7,96.0,10.1016/j.jinorgbio.2012.04.003,2012,2.0,0.1,2.0,1,4,c1ccccc1.[Cl-].[Cl-].c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1
Cc1ccc(C(C)C)cc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,4,31.7,2.0,31.7,,,,,,,MCF-7,96.0,10.1016/j.jinorgbio.2012.04.003,2012,2.0,0.1,2.0,0,4,c1ccccc1.O=S(CP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,5,10.5,1.2,10.5,,,,,,,MCF-7,96.0,10.1016/j.jinorgbio.2012.04.003,2012,2.0,0.1,2.0,0,4,c1ccccc1.O=S(CCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
Cc1ccc(C(C)C)cc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-],,6,1.8,0.4,1.8,,,,,,,MCF-7,96.0,10.1016/j.jinorgbio.2012.04.003,2012,2.0,0.1,2.0,1,4,c1ccccc1.O=S(CCCP(c1ccccc1)c1ccccc1)c1ccccc1.[Cl-].[Cl-]
